txn_id,card_no,cardholder_name,id_card,phone,txn_time,txn_amount,currency,merchant_id,merchant_name,mcc,txn_type,channel,country,province,city,device_id,ip,pos_entry_mode,installment,cashback,risk_score,rule_hit,manual_review,manual_result,auth_code,issuer_bank,acquirer_bank,terminal_id,fraud_label,label_source
T000020242089,6222022926780541,周平国,623998197206877222,18122819156,2024-07-03 05:00:00,335.01,CNY,M618317,麦当劳,5211,消费,ECOM,中国,广东省,南京,DEV00000371,147.77.130.121,CHIP,12.0,,5,,否,,436477,浦发银行,收单行A,TERM118019,0,unknown
T000020241165,6222028184602688,魏伟晨,443884197203607464,13901149698,2024-07-03 06:00:00,656.0,CNY,M894993,美团外卖,4511,消费,ECOM,中国,湖北省,郑州,DEV00000124,202.40.5.64,ECOM,,,24,,否,,597350,招商银行,收单行B,TERM777713,0,unknown
T000020241368,6222022351531223,姜华飞,460900197406507656,17945174794,2024-07-03 07:00:00,161.8,CNY,M370902,中国石化,5311,消费,APP,中国,上海市,杭州,DEV00000160,228.57.206.113,ECOM,,5.85,19,,否,,948239,工商银行,收单行B,TERM468010,0,unknown
T000020243530,6222024745927824,何建勇,638103196301206002,17731561463,2024-07-03 09:00:00,400.25,CNY,M389688,海澜之家,4511,消费,QR,中国,湖北省,深圳,DEV00000102,71.41.202.216,CHIP,,,0,,否,,380124,中国银行,收单行B,TERM735233,0,unknown
T000020243274,6222029080621072,沈鹏勇,403619199807539459,15833458943,2024-07-03 10:00:00,5134.04,CNY,M745830,支付宝,5541,消费,POS,中国,河南省,南京,DEV00000165,246.151.252.170,MAG,3.0,,20,,否,,588427,建设银行,收单行B,TERM427616,0,unknown
T000020242208,6222024466589567,李娟华,283749197803784589,13110423086,2024-07-03 11:00:00,239.54,CNY,M526170,滴滴出行,4111,取现,MOBILE,中国,湖北省,武汉,DEV00000062,230.245.61.200,CONTACTLESS,3.0,,16,,否,,119138,中国银行,收单行B,TERM157433,0,unknown
T000020241626,6222029573276057,卫秀平,530719198002322083,18785086836,2024-07-03 12:00:00,263.98,CNY,M647091,支付宝,5691,消费,ECOM,中国,广东省,上海,DEV00000040,185.45.235.13,MANUAL,,,0,,否,,951440,中信银行,银联,TERM634999,0,unknown
T000020240601,6222025759234471,陶明泽,406745196604985853,15487493096,2024-07-03 14:00:00,45.27,CNY,M456871,京东商城,5211,消费,MOBILE,中国,山东省,杭州,DEV00000065,71.23.27.142,CONTACTLESS,,1.97,6,,否,,614723,建设银行,收单行A,TERM701949,0,unknown
T000020241550,6222023691864041,陈静俊,121244197710032007,13979303390,2024-07-03 16:00:00,522.03,CNY,M456871,沃尔玛,5814,消费,APP,中国,北京市,北京,DEV00000283,231.114.108.236,ECOM,3.0,16.76,20,,否,,987986,交通银行,银联,TERM654891,0,unknown
T000020240703,6222029807209816,褚涛东,651737198501395644,13332565413,2024-07-03 18:00:00,37.22,CNY,M440802,优衣库,5691,消费,POS,中国,广东省,成都,DEV00000088,57.210.73.204,ECOM,6.0,1.23,1,,否,,377370,农业银行,收单行C,TERM575497,0,unknown
T000020241079,6222024131575764,张建华,290958196301535251,19150275089,2024-07-03 20:00:00,290.64,CNY,M130094,中国石油,5691,消费,MOBILE,中国,湖北省,杭州,DEV00000342,24.92.96.98,ECOM,,,16,,否,,195948,建设银行,收单行B,TERM635715,0,unknown
T000020241887,6222021983297492,吕燕林,246980200210537444,18339381083,2024-07-03 22:00:00,156.28,CNY,M618317,支付宝,5812,消费,APP,中国,福建省,北京,DEV00000319,114.129.133.236,MANUAL,,,5,,否,,991059,农业银行,收单行C,TERM520411,0,unknown
T000020240745,6222022503068227,许飞飞,174401200010703770,19155426425,2024-07-03 23:00:00,3.96,CNY,M682789,微信支付,4511,消费,QR,中国,北京市,武汉,DEV00000014,74.248.42.33,ECOM,,,1,,否,,364294,农业银行,收单行C,TERM388586,0,unknown
T000020241156,6222022948728483,华鹏凯,502403197007171632,18252217266,2024-07-04 00:00:00,300.39,CNY,M284692,饿了么,5812,消费,MOBILE,中国,浙江省,杭州,DEV00000166,234.176.223.224,MANUAL,,,30,,否,,905430,农业银行,收单行B,TERM996646,0,unknown
T000020243393,6222025033992825,孙平杰,644448199107176035,17360510600,2024-07-04 01:00:00,36.97,CNY,M383201,京东商城,5814,消费,ECOM,中国,广东省,上海,DEV00000300,2.105.205.101,ECOM,6.0,1.53,1,,否,,425124,建设银行,收单行B,TERM635270,0,unknown
T000020240615,6222029673185158,韩文博,585528198509522557,17558234365,2024-07-04 02:00:00,938.92,CNY,M381433,支付宝,5999,消费,APP,中国,山东省,青岛,DEV00000079,176.242.34.24,CHIP,,34.68,14,,否,,951201,农业银行,收单行A,TERM714953,0,unknown
T000020241301,6222023476426797,褚玲海,535167199102764388,18109370610,2024-07-04 05:00:00,2244.25,HKD,M300337,支付宝,4511,消费,ECOM,中国,江苏省,青岛,DEV00000147,229.222.68.7,ECOM,24.0,,16,,否,,393529,工商银行,收单行A,TERM296919,0,unknown
T000020241508,6222023343292475,蒋丽阳,395417198309481272,17757795233,2024-07-04 06:00:00,50.31,CNY,M835244,沃尔玛,5541,消费,MOBILE,中国,河南省,郑州,DEV00000148,170.76.124.39,MAG,3.0,,2,,否,,106950,建设银行,收单行B,TERM706760,0,unknown
T000020242859,6222027887950851,李英勇,343139196010689319,17757600163,2024-07-04 07:00:00,66.45,CNY,M381433,海澜之家,5814,消费,POS,中国,福建省,武汉,DEV00000129,255.177.193.4,ECOM,,0.51,15,,否,,225099,中国银行,收单行A,TERM258386,0,unknown
T000020241747,6222028033702319,吴国东,141051197507528702,19508752731,2024-07-04 09:00:00,467.06,CNY,M260422,麦当劳,4111,消费,ECOM,中国,湖北省,上海,DEV00000007,8.32.32.171,CONTACTLESS,,9.31,21,,否,,160031,中信银行,收单行B,TERM993177,0,unknown
T000020243477,6222025284391408,尤鹏东,284458199911725202,18691020952,2024-07-04 10:00:00,104.82,CNY,M894993,京东商城,5812,消费,APP,中国,浙江省,南京,DEV00000209,240.115.123.52,MANUAL,,,24,,否,,582053,农业银行,银联,TERM543661,0,unknown
T000020242007,6222026583444930,姜娜阳,181923197204533829,13991782386,2024-07-04 12:00:00,56.09,CNY,M965845,饿了么,5814,消费,POS,中国,广东省,杭州,DEV00000028,79.144.150.169,MAG,6.0,1.38,7,,否,,914017,建设银行,银联,TERM367817,0,unknown
T000020240804,6222024332894265,赵丽俊,498477197210111153,15897945277,2024-07-04 13:00:00,48.6,CNY,M110644,支付宝,5999,取现,POS,中国,上海市,青岛,DEV00000099,24.155.113.60,MANUAL,12.0,1.2,5,,否,,838247,中国银行,收单行A,TERM305611,0,unknown
T000020240789,6222029333798503,陶磊亮,363524198712044127,13423108101,2024-07-04 14:00:00,1715.85,CNY,M855053,饿了么,5691,消费,MOBILE,中国,福建省,武汉,DEV00000217,6.59.85.232,MAG,3.0,,81,"R002,R003",是,确认欺诈,608608,中信银行,收单行A,TERM571351,1,chargeback
T000020243255,6222022970753705,钱秀浩,196086197504294471,13193388448,2024-07-04 15:00:00,640.85,CNY,M947458,肯德基,5812,消费,POS,中国,北京市,杭州,DEV00000286,175.124.145.142,MAG,,,25,,否,,878599,中国银行,银联,TERM163680,0,unknown
T000020242063,6222029807209816,杨建勇,624314197408383180,13722517124,2024-07-04 16:00:00,476.24,CNY,M618317,京东商城,5311,转账,POS,中国,湖北省,青岛,DEV00000265,66.206.15.171,MAG,12.0,,59,,否,,285083,交通银行,收单行A,TERM667471,0,unknown
T000020240652,6222022140169349,杨军海,315047198903203219,17107266407,2024-07-04 17:00:00,193.97,CNY,M664315,中国石油,4511,消费,MOBILE,中国,广东省,杭州,DEV00000195,206.168.225.86,MANUAL,6.0,,8,,否,,723266,农业银行,收单行C,TERM436241,0,unknown
T000020243587,6222024289233844,韩磊鹏,466790196908976526,18966646564,2024-07-04 18:00:00,489.14,CNY,M664315,微信支付,5411,消费,APP,中国,浙江省,杭州,DEV00000272,143.233.219.172,CONTACTLESS,,,30,,否,,543645,交通银行,收单行C,TERM698767,0,unknown
T000020242139,6222025160575046,何伟泽,232683199609295376,15900066045,2024-07-04 21:00:00,462.39,CNY,M618317,滴滴出行,5999,预授权,APP,中国,山东省,深圳,DEV00000212,37.96.170.202,CHIP,,,26,,否,,226592,中信银行,收单行A,TERM819818,0,unknown
T000020241128,6222021311570307,姜平东,173122199001023246,13372323413,2024-07-04 23:00:00,746.75,CNY,M869440,携程旅行,5411,消费,MOBILE,中国,上海市,郑州,DEV00000037,160.254.49.35,CHIP,,7.53,17,,否,,355486,浦发银行,银联,TERM585236,0,unknown
T000020240740,6222024696689457,冯春林,535392200503206339,19797343144,2024-07-05 00:00:00,184.02,CNY,M110644,微信支付,5211,消费,QR,中国,四川省,武汉,DEV00000237,103.211.122.159,MAG,,,18,,否,,502460,建设银行,收单行C,TERM318353,0,unknown
T000020242468,6222028868054898,冯杰华,451192200405513433,17248595986,2024-07-05 02:00:00,225.55,CNY,M647091,天猫超市,5812,消费,ECOM,中国,山东省,武汉,DEV00000326,23.54.94.235,MAG,12.0,,3,,否,,650421,工商银行,收单行A,TERM760241,0,unknown
T000020241144,6222024642197907,严艳平,269000199707516174,19531883871,2024-07-05 03:00:00,91.65,CNY,M971084,滴滴出行,5691,消费,ECOM,中国,河南省,上海,DEV00000343,185.78.209.45,ECOM,3.0,,69,,是,可疑待确认,288623,工商银行,银联,TERM495295,2,manual
T000020241382,6222029786748825,孙飞华,552276200210908135,13683539043,2024-07-05 04:00:00,206.51,CNY,M612311,肯德基,5311,消费,ECOM,中国,上海市,上海,DEV00000074,190.191.1.124,MANUAL,,,15,,否,,168870,浦发银行,收单行B,TERM198366,0,unknown
T000020242624,6222025972484792,姜兰国,219771199906859659,19367997361,2024-07-05 06:00:00,137.94,CNY,M300337,滴滴出行,5311,消费,MOBILE,中国,福建省,杭州,DEV00000108,158.220.15.252,CHIP,,0.78,18,,否,,818397,中信银行,银联,TERM790291,1,chargeback
T000020240656,6222029333798503,周飞林,306041198307684228,18222358216,2024-07-05 07:00:00,333.81,CNY,M322423,优衣库,5211,消费,QR,中国,广东省,深圳,DEV00000328,81.198.200.151,CHIP,,,25,,否,,747351,农业银行,收单行C,TERM744333,0,unknown
T000020241418,6222022227193073,金伟海,350826197503194747,18902937649,2024-07-05 08:00:00,69.1,CNY,M290672,沃尔玛,4111,消费,QR,中国,江苏省,北京,DEV00000046,48.207.153.19,CHIP,6.0,0.58,16,,否,,895950,中信银行,收单行C,TERM345097,0,unknown
T000020243292,6222026320115677,沈英超,416393198605134972,13364648864,2024-07-05 09:00:00,630.95,CNY,M526170,华润万家,4111,消费,MOBILE,中国,北京市,武汉,DEV00000199,119.21.67.206,MANUAL,,13.1,23,,否,,136014,招商银行,收单行A,TERM305622,0,unknown
T000020241365,6222028943866829,杨鹏东,413927197902512999,17593493288,2024-07-05 10:00:00,1134.32,CNY,M611233,天猫超市,5999,消费,APP,中国,北京市,广州,DEV00000120,79.225.65.144,MAG,,,23,,否,,871140,浦发银行,银联,TERM325499,0,unknown
T000020243077,6222028184602688,朱静海,596772197207838304,13676113044,2024-07-05 13:00:00,15.19,CNY,M381433,携程旅行,5211,消费,ECOM,中国,四川省,广州,DEV00000190,53.120.71.52,CHIP,12.0,,24,,否,,265527,建设银行,收单行C,TERM382617,0,unknown
T000020243081,6222024712367625,姜秀博,142420196603026457,19483259973,2024-07-05 14:00:00,163.98,CNY,M556641,滴滴出行,5812,消费,MOBILE,中国,江苏省,武汉,DEV00000282,96.247.37.153,MANUAL,,2.19,3,,否,,927535,中信银行,收单行C,TERM673703,0,unknown
T000020242344,6222024226113732,孙涛浩,462771200007064146,18299899305,2024-07-05 16:00:00,166.68,CNY,M355709,去哪儿,5812,消费,MOBILE,中国,湖北省,广州,DEV00000308,253.108.37.179,MAG,,,23,,否,,682289,建设银行,收单行A,TERM815082,0,unknown
T000020242433,6222024226113732,尤英超,336295197406077794,13224309650,2024-07-05 17:00:00,73.58,CNY,M290672,优衣库,5211,消费,MOBILE,中国,广东省,青岛,DEV00000218,123.196.23.95,MAG,,,20,,否,,138319,中国银行,收单行C,TERM674237,0,unknown
T000020241903,6222022960488639,许霞海,495196199410057937,19444667573,2024-07-05 18:00:00,21.67,CNY,M189771,美团外卖,5814,取现,POS,中国,福建省,北京,DEV00000213,133.46.116.9,MANUAL,,,20,,否,,319891,建设银行,收单行B,TERM465484,0,unknown
T000020243170,6222029904586976,金明浩,228847200311359703,19363279575,2024-07-05 20:00:00,162.39,CNY,M647091,肯德基,5541,消费,ECOM,中国,河南省,上海,DEV00000037,15.54.40.187,CHIP,,0.05,2,R002,否,,656952,交通银行,银联,TERM334702,2,rule
T000020240750,6222024361393222,赵春峰,624514199009947617,13679958795,2024-07-05 21:00:00,388.36,CNY,M725113,星巴克,5691,取现,POS,中国,江苏省,武汉,DEV00000063,146.183.170.175,CONTACTLESS,,,18,,否,,778506,建设银行,收单行C,TERM660596,0,unknown
T000020243310,6222021311570307,陈文杰,235121197911441173,17146848720,2024-07-05 23:00:00,760.11,CNY,M393243,美团外卖,5814,消费,POS,中国,河南省,郑州,DEV00000249,57.106.146.247,CONTACTLESS,,,28,,否,,480110,浦发银行,收单行B,TERM478166,0,unknown
T000020242579,6222021798112150,蒋艳俊,656570199105194764,17900344170,2024-07-06 01:00:00,1889.02,USD,M437960,中国石油,5211,预授权,MOBILE,中国,江苏省,北京,DEV00000083,157.173.34.73,ECOM,,,30,,否,,744922,交通银行,收单行A,TERM466993,0,unknown
T000020241133,6222021251837136,秦文飞,128010199304513393,15151264978,2024-07-06 03:00:00,3930.7,CNY,M437960,海澜之家,5311,消费,MOBILE,中国,江苏省,上海,DEV00000066,155.244.111.254,ECOM,,,93,"R002,R003",是,确认欺诈,907966,招商银行,收单行A,TERM361281,1,chargeback
T000020241446,6222028033702319,陶军林,510967197102524172,15910577570,2024-07-06 05:00:00,638.93,CNY,M260422,滴滴出行,4511,消费,POS,中国,上海市,南京,DEV00000326,219.37.80.148,MANUAL,3.0,,19,,否,,217938,工商银行,收单行C,TERM335228,0,unknown
T000020241168,6222022181241943,沈霞勇,424167198606441702,17233616139,2024-07-06 07:00:00,202.9,CNY,M357420,屈臣氏,5211,消费,ECOM,中国,浙江省,杭州,DEV00000001,35.251.109.3,CONTACTLESS,,,68,,否,,542730,农业银行,收单行A,TERM376087,0,unknown
T000020243168,6222028612747444,卫霞龙,393768196006615276,17778757622,2024-07-06 08:00:00,116.12,CNY,M936587,肯德基,5814,转账,POS,中国,河南省,青岛,DEV00000046,217.37.63.246,MAG,,,3,,否,,920791,浦发银行,银联,TERM701897,0,unknown
T000020242897,6222023030106617,王军林,198509197708768609,17324807680,2024-07-06 10:00:00,46.13,CNY,M392477,拼多多,5999,消费,POS,中国,广东省,青岛,DEV00000250,15.169.181.115,CHIP,6.0,1.9,4,,否,,123501,农业银行,银联,TERM974422,0,unknown
T000020241345,6222021664847319,蒋勇鹏,652525199405724901,17324075905,2024-07-06 11:00:00,113.82,CNY,M110644,美团外卖,5211,消费,MOBILE,中国,江苏省,深圳,DEV00000196,112.130.19.130,MANUAL,3.0,,13,,否,,401958,农业银行,收单行C,TERM361189,0,unknown
T000020242623,6222022825989011,孙建民,455801199010076840,13303744708,2024-07-06 14:00:00,337.89,CNY,M682789,支付宝,5311,取现,APP,中国,四川省,成都,DEV00000097,109.255.216.245,MAG,,,16,,否,,956234,工商银行,银联,TERM254714,0,unknown
T000020241998,6222029292791081,许秀国,423054199108474408,18559125302,2024-07-06 16:00:00,509.83,CNY,M618317,肯德基,5211,预授权,MOBILE,中国,广东省,郑州,DEV00000364,251.89.178.247,MANUAL,12.0,,18,,否,,471084,浦发银行,收单行C,TERM621886,0,unknown
T000020243353,6222026237376063,李磊亮,259497196007209495,18282365869,2024-07-06 17:00:00,504.3,CNY,M912270,微信支付,5541,转账,MOBILE,中国,四川省,上海,DEV00000335,158.144.97.177,CONTACTLESS,,,7,,否,,241459,建设银行,收单行B,TERM760698,0,unknown
T000020241388,6222028235363119,姜涛博,231960196007199893,17672657956,2024-07-06 19:00:00,2652.28,CNY,M322423,华润万家,4111,消费,POS,中国,山东省,广州,DEV00000359,224.224.111.216,CHIP,,,29,,否,,505816,工商银行,收单行C,TERM986178,0,unknown
T000020242303,6222029623534576,孔敏健,209371197206674644,19825002373,2024-07-06 20:00:00,97.14,CNY,M572700,饿了么,5999,消费,QR,中国,北京市,南京,DEV00000287,239.24.94.82,MANUAL,,,5,,否,,383285,中信银行,银联,TERM149834,0,unknown
T000020241658,6222027333678472,冯伟杰,256648196105584517,19689626621,2024-07-06 22:00:00,31.68,CNY,M260422,拼多多,5814,消费,POS,中国,湖北省,成都,DEV00000006,195.218.202.219,MANUAL,,0.26,14,,否,,118299,中国银行,银联,TERM334404,0,unknown
T000020240892,6222026704841644,赵娟平,190333196303608185,15403435126,2024-07-06 23:00:00,309.84,CNY,M971084,中国石化,4511,转账,QR,中国,浙江省,南京,DEV00000336,228.125.149.34,ECOM,,,25,,否,,788484,建设银行,收单行A,TERM362352,0,unknown
T000020242514,6222026687206971,蒋英亮,286580198405312487,15838609980,2024-07-07 00:00:00,1897.94,CNY,M894993,支付宝,5311,消费,APP,中国,山东省,深圳,DEV00000015,120.35.81.160,CONTACTLESS,12.0,,2,,否,,213744,中国银行,收单行C,TERM271671,0,unknown
T000020242756,6222024482238042,陶飞晨,204259197208938270,19801871246,2024-07-07 03:00:00,65.81,CNY,M587455,滴滴出行,5691,消费,POS,中国,福建省,广州,DEV00000311,38.30.199.228,MAG,,,11,,否,,671803,农业银行,收单行C,TERM647372,0,unknown
T000020242967,6222027010379415,郑军健,157449197006141151,15839326757,2024-07-07 04:00:00,164.2,CNY,M641722,中国石油,5311,消费,POS,中国,广东省,杭州,DEV00000282,251.235.191.88,MAG,,0.47,29,,是,真实交易,520874,农业银行,收单行A,TERM544403,0,manual
T000020243570,6222025510938155,何春平,311046198809488125,17785194613,2024-07-07 05:00:00,120.49,CNY,M587455,优衣库,5211,消费,APP,中国,江苏省,郑州,DEV00000120,174.156.124.66,ECOM,,,23,,否,,394058,中国银行,收单行A,TERM334178,0,unknown
T000020242551,6222029691572571,蒋强亮,638601197807624152,19223926979,2024-07-07 06:00:00,438.18,CNY,M190872,华润万家,5812,消费,ECOM,中国,福建省,深圳,DEV00000322,112.222.29.220,CONTACTLESS,,,15,,否,,903404,工商银行,收单行B,TERM870426,0,unknown
