txn_id,card_no,cardholder_name,id_card,phone,txn_time,txn_amount,currency,merchant_id,merchant_name,mcc,txn_type,channel,country,province,city,device_id,ip,pos_entry_mode,installment,cashback,risk_score,rule_hit,manual_review,manual_result,auth_code,issuer_bank,acquirer_bank,terminal_id,fraud_label,label_source
T000020242516,6222024853479481,秦洋俊,337434196001133733,13994580919,2024-07-15 13:00:00,287.42,CNY,M456871,屈臣氏,5211,消费,MOBILE,中国,河南省,青岛,DEV00000249,16.214.100.38,ECOM,,1.14,13,,否,,495736,农业银行,收单行A,TERM192070,0,unknown
T000020243557,6222024590711152,张春峰,274404197201509992,18995496694,2024-07-15 22:00:00,288.59,CNY,M322423,京东商城,5311,预授权,APP,中国,北京市,杭州,DEV00000153,232.76.228.123,MAG,,2.63,24,,否,,403658,建设银行,收单行B,TERM889599,1,chargeback
T000020241458,6222024783282817,沈涛凯,371300199301562816,15399359229,2024-07-16 21:00:00,157.67,CNY,M841666,海澜之家,4111,消费,ECOM,中国,上海市,郑州,DEV00000151,123.124.216.185,CONTACTLESS,,,22,,否,,173301,交通银行,银联,TERM681314,1,chargeback
T000020242497,6222026633778586,蒋飞国,320984200406488528,15226375654,2024-07-17 10:00:00,125.1,CNY,M886931,京东商城,5999,消费,POS,中国,福建省,北京,DEV00000109,144.113.51.196,MAG,,5.46,9,,否,,871659,招商银行,收单行B,TERM627306,0,unknown
T000020241441,6222022125089309,孙军峰,330741196310072603,18600032687,2024-07-18 07:00:00,144.27,CNY,M587282,美团外卖,5541,消费,QR,中国,河南省,广州,DEV00000162,169.13.1.126,ECOM,,,9,,否,,264335,农业银行,收单行B,TERM306958,1,chargeback
T000020243044,6222029963334018,陶超健,624001198408786224,17256609499,2024-07-18 09:00:00,129.65,CNY,M381433,沃尔玛,5211,转账,ECOM,中国,四川省,深圳,DEV00000205,97.200.145.89,CHIP,,,27,,否,,218841,建设银行,收单行C,TERM381143,0,unknown
T000020241718,6222022094024844,陈杰阳,397482199210338280,17511767254,2024-07-19 21:00:00,223.68,CNY,M869440,拼多多,4511,消费,APP,中国,湖北省,广州,DEV00000042,238.240.170.96,MANUAL,,,2,,否,,989552,中国银行,收单行B,TERM865954,0,unknown
T000020240712,6222026305160342,张鹏勇,380233198201417746,13476980538,2024-07-20 19:00:00,840.64,CNY,M618317,沃尔玛,5541,消费,QR,中国,福建省,北京,DEV00000296,148.89.145.91,CONTACTLESS,,,11,,否,,872303,中信银行,收单行A,TERM499581,0,unknown
T000020240819,6222026009268066,孙国华,186751200010467244,17900965698,2024-07-20 23:00:00,254.94,CNY,M682144,去哪儿,5311,消费,APP,中国,山东省,成都,DEV00000020,3.128.58.182,MAG,,,6,,否,,608306,中信银行,收单行A,TERM186558,1,chargeback
T000020242361,6222028826851692,钱娜飞,579151196901043729,19677278390,2024-07-21 04:00:00,1182.6,CNY,M456871,携程旅行,5541,消费,ECOM,中国,湖北省,武汉,DEV00000297,114.249.1.197,ECOM,12.0,,14,,否,,140916,建设银行,收单行C,TERM799990,0,unknown
T000020242881,6222026305160342,尤桂民,582527197606117736,19987860672,2024-07-22 02:00:00,390.68,CNY,M855053,屈臣氏,5999,消费,POS,中国,广东省,成都,DEV00000018,114.11.34.62,CONTACTLESS,,6.34,16,,否,,432309,工商银行,收单行C,TERM421357,1,chargeback
T000020243075,6222027597996327,陶春勇,385116197408581356,19209027713,2024-07-22 17:00:00,254.83,CNY,M855053,微信支付,4511,消费,MOBILE,中国,江苏省,深圳,DEV00000375,183.109.168.249,CHIP,6.0,9.8,15,,否,,261924,中信银行,收单行A,TERM436415,1,chargeback
T000020242221,6222029155819200,孙强民,355472198202322343,18930294733,2024-07-22 23:00:00,114.97,CNY,M260422,海澜之家,5311,消费,MOBILE,中国,四川省,青岛,DEV00000097,107.124.23.90,ECOM,,,12,,否,,597626,工商银行,收单行C,TERM339976,1,chargeback
T000020242026,6222021251837136,韩建辉,220706198603948330,17754571858,2024-07-23 15:00:00,926.35,CNY,M947458,微信支付,5311,消费,MOBILE,中国,河南省,郑州,DEV00000025,22.22.8.249,MANUAL,,,97,"R002,R003",是,确认欺诈,954477,中信银行,银联,TERM406243,1,chargeback
T000020243085,6222027114223633,赵强民,180166196906435191,18958750759,2024-07-23 19:00:00,125.62,CNY,M497399,微信支付,5812,消费,QR,中国,广东省,郑州,DEV00000218,198.56.194.98,ECOM,,3.57,15,,否,,630724,中国银行,收单行A,TERM599800,0,unknown
T000020242033,6222022139027119,尤平辉,290565197303805076,17947678950,2024-07-23 20:00:00,95.74,CNY,M472060,滴滴出行,5541,消费,POS,中国,北京市,广州,DEV00000179,100.213.82.253,MAG,3.0,,18,,否,,869947,浦发银行,收单行C,TERM907786,0,unknown
T000020240873,6222024919706735,魏超民,532377196211939642,13462269610,2024-07-24 01:00:00,70.68,CNY,M587282,拼多多,5691,消费,MOBILE,中国,广东省,郑州,DEV00000049,213.212.154.71,CONTACTLESS,3.0,,29,,否,,683480,交通银行,银联,TERM742064,0,unknown
T000020243560,6222027519578899,李燕泽,594863198410183642,17403069718,2024-07-24 13:00:00,2872.57,CNY,M835244,微信支付,4511,消费,ECOM,中国,北京市,武汉,DEV00000054,212.225.84.35,ECOM,,,7,,否,,212038,招商银行,收单行C,TERM676313,1,chargeback
T000020241811,6222028943866829,金飞晨,348781196405375894,18453763446,2024-07-24 14:00:00,159.54,CNY,M993085,拼多多,4511,消费,MOBILE,中国,广东省,武汉,DEV00000217,192.48.237.98,CONTACTLESS,,6.4,2,,否,,940718,工商银行,收单行A,TERM279862,0,unknown
T000020240769,6222028826851692,郑洋浩,508055198705399425,15537633515,2024-07-24 17:00:00,969.48,CNY,M389688,中国石油,5812,消费,ECOM,中国,北京市,青岛,DEV00000239,29.69.253.196,CONTACTLESS,3.0,,21,,否,,142581,建设银行,收单行C,TERM617695,0,unknown
T000020242858,6222022140169349,严华兵,577721198611587999,19944112497,2024-07-25 00:00:00,463.67,CNY,M290672,京东商城,5411,消费,MOBILE,中国,上海市,上海,DEV00000240,143.89.60.103,CHIP,,,24,,否,,620183,浦发银行,收单行C,TERM802979,0,unknown
T000020243423,6222026583444930,赵建国,355826196709145207,13614354378,2024-07-25 03:00:00,1111.18,CNY,M110644,拼多多,5999,消费,POS,中国,浙江省,郑州,DEV00000348,11.11.156.195,MAG,,,16,,否,,644613,浦发银行,收单行A,TERM378336,0,unknown
T000020242693,6222023792347639,王建泽,439569196810828079,17274246273,2024-07-25 05:00:00,11.16,CNY,M647091,海澜之家,4111,消费,MOBILE,中国,江苏省,青岛,DEV00000336,221.199.162.32,ECOM,,0.39,6,,否,,797734,交通银行,银联,TERM972782,1,chargeback
T000020243224,6222021116402431,王丽华,489561198309088977,15852699228,2024-07-26 04:00:00,1080.15,CNY,M260422,屈臣氏,4111,消费,MOBILE,中国,北京市,深圳,DEV00000040,203.185.199.119,ECOM,,,23,,否,,282665,建设银行,银联,TERM275943,0,unknown
T000020243215,6222025759234471,褚明阳,397540197412299352,19929489289,2024-07-27 07:00:00,891.14,CNY,M835244,滴滴出行,5411,消费,QR,中国,福建省,北京,DEV00000334,183.128.146.145,ECOM,,,27,,否,,831213,交通银行,收单行A,TERM985622,0,unknown
T000020241665,6222022445662585,秦建杰,293466198407636596,18168874476,2024-07-28 01:00:00,41.11,CNY,M971084,星巴克,4111,消费,ECOM,中国,河南省,郑州,DEV00000296,216.212.244.243,CONTACTLESS,,1.53,5,,否,,431722,中国银行,银联,TERM473711,0,unknown
T000020241337,6222028982597239,严娟林,537750197202933755,19594993208,2024-07-28 07:00:00,81.12,CNY,M452737,中国石化,5999,消费,APP,中国,上海市,青岛,DEV00000230,210.91.212.27,MANUAL,,,10,,否,,328504,中信银行,收单行A,TERM192987,0,unknown
T000020242188,6222026124453431,魏鹏华,362913199905385183,18700552020,2024-07-28 11:00:00,174.86,CNY,M835244,天猫超市,5691,消费,APP,中国,广东省,南京,DEV00000176,248.108.59.210,ECOM,,,19,,否,,771681,中国银行,收单行B,TERM642110,0,unknown
T000020243534,6222024645120421,施国泽,404351196205507357,13294717704,2024-07-28 14:00:00,157.99,CNY,M353080,天猫超市,5812,消费,APP,中国,四川省,武汉,DEV00000045,152.224.16.35,CONTACTLESS,12.0,,15,,否,,328012,浦发银行,收单行C,TERM147795,0,unknown
T000020241023,6222029333798503,王娟民,152159197406121762,13834512606,2024-07-28 15:00:00,198.9,CNY,M440802,去哪儿,4111,消费,MOBILE,中国,湖北省,郑州,DEV00000058,148.1.107.184,CHIP,6.0,1.06,95,R003,否,,316356,中信银行,收单行B,TERM254127,2,rule
T000020242721,6222024026113008,周建阳,355991196903737112,13742300371,2024-07-29 00:00:00,640.41,CNY,M947458,中国石化,5999,取现,ECOM,中国,北京市,广州,DEV00000232,59.81.91.242,MAG,,,12,,否,,521336,工商银行,收单行A,TERM575488,0,unknown
T000020243018,6222028868054898,施霞博,234801196310303708,17863225942,2024-07-30 03:00:00,456.65,CNY,M587455,中国石化,5691,消费,MOBILE,中国,四川省,南京,DEV00000004,43.252.94.177,ECOM,,10.41,24,,否,,236078,农业银行,收单行B,TERM821225,0,unknown
T000020242242,6222021958682846,吴超博,355265199906771136,18991908465,2024-07-30 16:00:00,352.99,CNY,M587282,京东商城,5691,消费,QR,中国,湖北省,杭州,DEV00000273,218.128.177.171,ECOM,,,6,,否,,156803,农业银行,收单行B,TERM269466,0,unknown
T000020243231,6222022948728483,韩明凯,265638198011911839,17221219270,2024-07-31 07:00:00,190.43,CNY,M992288,拼多多,5812,消费,MOBILE,中国,广东省,武汉,DEV00000058,196.205.0.47,ECOM,,,16,,否,,470736,招商银行,收单行B,TERM477269,1,chargeback
T000020241062,6222028664882079,韩华俊,572488197809473452,13239303571,2024-08-02 01:00:00,136.72,CNY,M370902,海澜之家,5814,消费,MOBILE,中国,上海市,杭州,DEV00000189,74.107.35.135,MAG,6.0,3.71,15,,否,,956011,建设银行,收单行B,TERM299673,0,unknown
T000020243331,6222028293453178,褚磊俊,221244196008888897,18961788780,2024-08-02 17:00:00,129.15,CNY,M721254,中国石油,5211,消费,APP,中国,四川省,成都,DEV00000127,209.49.40.15,ECOM,6.0,1.73,5,,否,,662591,中国银行,收单行B,TERM325267,1,chargeback
T000020242775,6222024919706735,秦建亮,193113198705587902,13630214428,2024-08-02 21:00:00,89.7,CNY,M110644,星巴克,5211,消费,QR,中国,四川省,武汉,DEV00000088,173.204.32.225,CONTACTLESS,,,9,,否,,444355,工商银行,收单行A,TERM765734,1,chargeback
T000020240941,6222026633778586,尤伟海,518889196101184690,17558648441,2024-08-03 07:00:00,2255.61,CNY,M472060,滴滴出行,4511,消费,ECOM,中国,四川省,上海,DEV00000346,197.167.234.168,MAG,3.0,,12,,否,,471872,农业银行,收单行B,TERM910540,0,unknown
T000020241873,6222025710360983,施桂民,639520197911207086,18955404911,2024-08-03 08:00:00,56.77,CNY,M965845,肯德基,5211,消费,ECOM,中国,江苏省,广州,DEV00000355,57.117.124.155,ECOM,3.0,0.08,22,,否,,815169,交通银行,收单行A,TERM665703,0,unknown
T000020243061,6222028184602688,李磊鹏,617991198309388818,13850983725,2024-08-03 18:00:00,105.34,CNY,M353080,优衣库,5411,消费,MOBILE,中国,山东省,武汉,DEV00000095,200.34.134.124,CONTACTLESS,3.0,,25,,否,,983887,工商银行,收单行A,TERM780928,1,chargeback
T000020243180,6222028987073217,王建平,280594198703715401,17683102798,2024-08-05 11:00:00,117.17,CNY,M437960,饿了么,4111,消费,APP,中国,福建省,深圳,DEV00000343,58.41.221.224,MANUAL,,,16,,否,,857849,招商银行,银联,TERM192243,0,unknown
T000020242522,6222028987073217,孙燕国,457311196412031201,18631526585,2024-08-05 21:00:00,14.35,CNY,M300337,屈臣氏,5541,消费,POS,中国,浙江省,北京,DEV00000110,198.218.94.106,CHIP,,,15,,否,,417566,浦发银行,收单行C,TERM912712,0,unknown
T000020243426,6222029421518487,赵涛泽,276790198309644989,17424175422,2024-08-06 20:00:00,245.95,CNY,M841666,拼多多,5814,消费,APP,中国,山东省,深圳,DEV00000062,181.216.13.151,CHIP,,8.2,4,,否,,509212,工商银行,银联,TERM826514,0,unknown
T000020241025,6222029673185158,陶杰俊,249970196105818961,18335012974,2024-08-07 01:00:00,418.01,CNY,M869440,屈臣氏,5211,消费,MOBILE,中国,福建省,武汉,DEV00000329,240.74.56.69,CONTACTLESS,,,5,,否,,385015,招商银行,银联,TERM121285,1,chargeback
T000020242699,6222028763140509,陶超晨,120275197004984784,17271791034,2024-08-07 03:00:00,289.71,CNY,M556641,海澜之家,4111,消费,POS,中国,北京市,成都,DEV00000349,96.221.120.206,ECOM,,,25,,否,,641139,招商银行,银联,TERM165364,0,unknown
T000020241840,6222024700855390,钱飞阳,277233197607631928,19225013323,2024-08-07 14:00:00,103.36,CNY,M993085,麦当劳,4111,消费,ECOM,中国,湖北省,杭州,DEV00000227,11.77.101.108,CHIP,,0.31,19,,否,,548677,工商银行,收单行B,TERM281886,0,unknown
T000020243147,6222029894847574,孙丽林,622320199808859777,17203659658,2024-08-07 21:00:00,42.6,CNY,M912270,中国石化,5411,消费,MOBILE,中国,湖北省,深圳,DEV00000281,92.135.39.36,CONTACTLESS,3.0,,6,,否,,687530,工商银行,收单行A,TERM214498,0,unknown
T000020242831,6222027292076361,孔杰兵,180250200312211818,13725498844,2024-08-08 01:00:00,2826.29,CNY,M456871,京东商城,5691,消费,APP,中国,河南省,广州,DEV00000120,161.82.48.133,ECOM,12.0,,12,,否,,229988,招商银行,收单行A,TERM743519,0,unknown
T000020243598,6222026642201119,沈华俊,119468199404302646,13294392567,2024-08-08 13:00:00,114.91,CNY,M353080,华润万家,5541,取现,POS,中国,浙江省,武汉,DEV00000293,65.60.153.98,MAG,,3.17,4,,否,,100472,招商银行,收单行B,TERM886265,0,unknown
T000020243390,6222021983297492,许春俊,210310197207321587,19932743419,2024-08-08 20:00:00,179.75,CNY,M841666,肯德基,5999,消费,ECOM,中国,山东省,上海,DEV00000336,117.43.107.184,CONTACTLESS,,,6,,否,,248376,农业银行,收单行C,TERM939454,0,unknown
T000020241039,6222027805745017,郑霞晨,545182196712263095,19662500855,2024-08-09 13:00:00,713.79,CNY,M697530,滴滴出行,5311,消费,APP,中国,河南省,成都,DEV00000171,121.254.135.187,CONTACTLESS,6.0,,18,,否,,859984,浦发银行,收单行A,TERM751226,1,chargeback
T000020240660,6222026924716023,魏平国,527035197309804470,18388339233,2024-08-09 20:00:00,970.56,CNY,M322423,微信支付,5999,消费,APP,中国,上海市,成都,DEV00000281,148.66.248.202,CONTACTLESS,6.0,,23,R004,否,,148174,建设银行,银联,TERM117072,0,unknown
T000020240877,6222023875303857,华勇鹏,308652198504625520,19752242470,2024-08-10 20:00:00,132.6,CNY,M647091,麦当劳,5812,消费,ECOM,中国,四川省,成都,DEV00000349,13.127.56.57,CHIP,,1.76,12,,否,,169045,建设银行,收单行C,TERM337465,0,unknown
T000020242566,6222025759234471,杨敏国,416086196104492544,17325322237,2024-08-11 00:00:00,733.51,CNY,M472060,海澜之家,5411,消费,APP,中国,山东省,郑州,DEV00000145,15.82.235.216,MANUAL,,,12,,否,,672352,建设银行,收单行B,TERM966729,0,unknown
T000020242959,6222028380507338,孙洋辉,307328200508763440,19939378390,2024-08-11 07:00:00,140.15,CNY,M912270,海澜之家,5411,消费,POS,中国,河南省,南京,DEV00000281,181.235.12.128,ECOM,,0.38,3,,否,,239278,建设银行,银联,TERM586230,0,unknown
T000020242126,6222027648059419,陶刚健,625409199006557158,18685501577,2024-08-11 14:00:00,14.59,CNY,M912270,携程旅行,4111,取现,ECOM,中国,北京市,广州,DEV00000060,248.150.144.40,MANUAL,,,29,,否,,632982,工商银行,银联,TERM562744,1,chargeback
T000020241545,6222025710360983,严刚海,131946198103728750,13855152413,2024-08-12 11:00:00,2652.24,CNY,M190872,沃尔玛,4511,消费,APP,中国,广东省,深圳,DEV00000220,25.57.148.56,CONTACTLESS,12.0,,26,,否,,303151,工商银行,收单行C,TERM106542,0,unknown
T000020243362,6222029597198563,周平民,356191198211389983,15878172385,2024-08-13 04:00:00,556.78,CNY,M965845,去哪儿,5812,预授权,POS,中国,广东省,杭州,DEV00000067,190.131.105.136,MANUAL,3.0,11.05,23,,否,,315518,建设银行,收单行C,TERM132763,1,chargeback
T000020241801,6222021955345537,李鹏鹏,320523199102636003,19272798970,2024-08-13 12:00:00,59.45,CNY,M472060,优衣库,5541,消费,APP,中国,江苏省,成都,DEV00000321,94.2.204.9,CHIP,3.0,1.27,17,,否,,399230,浦发银行,收单行A,TERM713911,1,chargeback
T000020242256,6222027249213370,曹丽亮,499172198806853170,15521935245,2024-08-13 15:00:00,461.15,CNY,M472060,肯德基,5211,消费,APP,中国,湖北省,上海,DEV00000005,173.111.231.21,MANUAL,,,23,,否,,664294,工商银行,银联,TERM398738,0,unknown
T000020243126,6222023849232839,陶霞海,358251196201577261,13782976121,2024-08-13 19:00:00,1243.68,CNY,M745830,屈臣氏,4511,转账,APP,中国,上海市,成都,DEV00000144,79.130.188.225,CHIP,,,29,,否,,604983,工商银行,收单行B,TERM164124,0,unknown
T000020243037,6222029155819200,赵洋飞,272497199006474503,17184188378,2024-08-14 13:00:00,8.31,CNY,M641722,支付宝,5814,转账,POS,中国,北京市,成都,DEV00000138,56.166.9.204,CONTACTLESS,,,2,,否,,918864,招商银行,收单行C,TERM343586,0,unknown
T000020242445,6222025951406973,华明龙,642229200208001276,19656427836,2024-08-14 16:00:00,83.0,CNY,M611233,中国石化,5691,消费,POS,中国,浙江省,北京,DEV00000016,73.136.172.200,CONTACTLESS,,,27,,否,,485060,中信银行,收单行C,TERM280304,0,unknown
T000020241517,6222028086172302,韩桂飞,209454196509426538,19475393879,2024-08-14 20:00:00,278.51,USD,M866536,屈臣氏,5999,取现,POS,中国,广东省,上海,DEV00000294,239.132.85.19,ECOM,,,17,,否,,306919,建设银行,收单行B,TERM900128,0,unknown
T000020240619,6222024888749350,韩霞晨,286299196411462868,19647556857,2024-08-15 05:00:00,359.36,CNY,M641722,中国石化,5999,消费,MOBILE,中国,福建省,武汉,DEV00000373,246.75.120.27,MAG,,2.75,10,,否,,896028,建设银行,收单行B,TERM910389,0,unknown
T000020242748,6222023746317213,魏洋海,619862196304895256,17159043431,2024-08-15 12:00:00,164.15,CNY,M855053,屈臣氏,5211,消费,POS,中国,浙江省,郑州,DEV00000087,171.22.87.65,CONTACTLESS,12.0,,26,,否,,718122,招商银行,收单行B,TERM743141,0,unknown
T000020242635,6222021817804383,金英泽,512641198806171086,13206869398,2024-08-15 13:00:00,51.14,CNY,M556732,微信支付,5691,消费,QR,中国,江苏省,成都,DEV00000343,224.218.197.150,ECOM,6.0,,0,,否,,461134,浦发银行,收单行A,TERM565304,1,chargeback
T000020242687,6222029963334018,陶磊泽,165295200310234301,13176328750,2024-08-16 07:00:00,88.72,CNY,M290672,麦当劳,5691,消费,MOBILE,中国,北京市,广州,DEV00000212,176.89.121.129,MANUAL,,1.04,22,,否,,127421,建设银行,银联,TERM181376,0,unknown
T000020242546,6222028588769565,华军东,294514197811806549,17223965934,2024-08-16 12:00:00,349.05,CNY,M682144,肯德基,5411,转账,QR,中国,山东省,北京,DEV00000104,67.103.144.204,ECOM,,,18,,否,,180432,工商银行,收单行A,TERM344574,1,chargeback
