txn_id,card_no,cardholder_name,id_card,phone,txn_time,txn_amount,currency,merchant_id,merchant_name,mcc,txn_type,channel,country,province,city,device_id,ip,pos_entry_mode,installment,cashback,risk_score,rule_hit,manual_review,manual_result,auth_code,issuer_bank,acquirer_bank,terminal_id,fraud_label,label_source
T000020241145,6222026924716023,韩军国,197774197104112546,15939785263,2024-10-20 12:21:57,86.23,CNY,M357420,微信支付,5211,消费,APP,中国,江苏省,郑州,DEV00000340,234.57.190.138,MAG,6.0,,58,,否,,661811,中信银行,银联,TERM412427,0,unknown
T000020242497,6222026633778586,蒋飞国,320984200406488528,15226375654,2024-08-12 16:34:40,125.1,CNY,M886931,京东商城,5999,消费,POS,中国,福建省,北京,DEV00000109,144.113.51.196,MAG,,5.46,9,,否,,871659,招商银行,收单行B,TERM627306,0,unknown
T000020242998,6222024700855390,周艳博,249320199506115029,19670118931,2024-07-05 20:24:01,166.96,CNY,M912270,中国石油,5999,消费,POS,中国,河南省,深圳,DEV00000346,181.248.215.123,ECOM,,0.45,4,,否,,341646,交通银行,银联,TERM101645,0,unknown
T000020242054,6222027249213370,尤刚超,568482196306107841,13132508503,2024-07-14 01:25:55,183.67,CNY,M284692,华润万家,5814,消费,MOBILE,中国,四川省,深圳,DEV00000368,152.244.27.78,CONTACTLESS,,,5,,否,,669110,中信银行,银联,TERM173253,0,unknown
T000020241373,6222025078551333,孙建华,489212198007215314,15785742036,2024-10-25 17:19:33,105.09,CNY,M912270,滴滴出行,5311,消费,APP,中国,河南省,广州,DEV00000275,121.252.52.87,MANUAL,6.0,0.74,18,,否,,102802,招商银行,收单行A,TERM610527,0,unknown
T000020243307,6222028086172302,华强博,157021198708719977,13308377181,2024-07-18 13:52:17,252.57,CNY,M993085,天猫超市,5814,消费,POS,中国,广东省,成都,DEV00000210,82.63.195.59,CONTACTLESS,,,28,,否,,796034,农业银行,收单行B,TERM947557,0,unknown
T000020241050,6222028055556030,许涛兵,161573197007621782,15524759964,2024-08-28 13:41:20,90.26,CNY,M936587,天猫超市,5812,消费,QR,中国,四川省,深圳,DEV00000221,71.145.27.61,MANUAL,,0.46,9,,否,,593248,建设银行,收单行B,TERM585705,0,unknown
T000020243044,6222029963334018,陶超健,624001198408786224,17256609499,2024-06-26 07:18:59,129.65,CNY,M381433,沃尔玛,5211,转账,ECOM,中国,四川省,深圳,DEV00000205,97.200.145.89,CHIP,,,27,,否,,218841,建设银行,收单行C,TERM381143,0,unknown
T000020242166,6222021104906255,冯华林,475422197111634894,13446519770,2024-09-22 04:32:52,295.4,CNY,M912270,屈臣氏,5814,消费,MOBILE,中国,广东省,北京,DEV00000373,14.24.89.6,MANUAL,,,30,,否,,722821,农业银行,收单行B,TERM137756,1,chargeback
T000020241064,6222026583444930,孔鹏龙,217216198502093976,18229847349,2024-08-23 05:11:10,403.13,CNY,M739979,携程旅行,5812,取现,ECOM,中国,广东省,成都,DEV00000235,176.110.101.114,MAG,12.0,,14,,否,,295190,工商银行,收单行C,TERM290619,0,unknown
T000020243219,6222022960488639,孙军龙,414994196111011372,15541401861,2024-06-11 15:40:56,40.39,CNY,M866536,肯德基,5814,消费,MOBILE,中国,湖北省,南京,DEV00000337,110.21.55.129,ECOM,3.0,,12,,否,,649080,建设银行,收单行C,TERM430984,0,unknown
T000020241711,6222021798112150,李霞浩,422684199301768769,13295578761,2024-07-12 21:41:19,54.41,CNY,M290672,沃尔玛,5311,消费,ECOM,中国,湖北省,南京,DEV00000312,196.49.166.75,ECOM,,,22,,否,,601490,工商银行,收单行A,TERM788765,0,unknown
T000020240712,6222026305160342,张鹏勇,380233198201417746,13476980538,2024-06-16 07:50:41,840.64,CNY,M618317,沃尔玛,5541,消费,QR,中国,福建省,北京,DEV00000296,148.89.145.91,CONTACTLESS,,,11,,否,,872303,中信银行,收单行A,TERM499581,0,unknown
T000020240819,6222026009268066,孙国华,186751200010467244,17900965698,2024-06-20 03:49:51,254.94,CNY,M682144,去哪儿,5311,消费,APP,中国,山东省,成都,DEV00000020,3.128.58.182,MAG,,,6,,否,,608306,中信银行,收单行A,TERM186558,0,unknown
T000020243068,6222027380780055,郑磊兵,118256197704245701,13661268677,2024-06-27 19:46:27,111.22,CNY,M452737,优衣库,4111,消费,QR,中国,湖北省,青岛,DEV00000196,27.62.217.211,CONTACTLESS,,2.63,15,,否,,125400,工商银行,收单行A,TERM719387,0,unknown
T000020241202,6222025607762160,张芳俊,110598199212198124,17976242620,2024-09-25 06:03:04,286.17,CNY,M393243,优衣库,5999,消费,QR,中国,湖北省,武汉,DEV00000212,217.11.86.12,ECOM,,,8,,否,,208299,农业银行,收单行A,TERM273962,0,unknown
T000020242057,6222026317189421,钱军杰,552321197502654684,15394054051,2024-10-17 04:51:22,66.12,CNY,M782054,支付宝,4511,消费,QR,中国,北京市,上海,DEV00000200,210.41.214.179,CONTACTLESS,,,10,,否,,280040,中信银行,收单行A,TERM389775,0,unknown
T000020243465,6222028612747444,沈文国,589538197409337693,17373713014,2024-09-07 20:04:50,332.82,CNY,M993085,去哪儿,5999,消费,MOBILE,中国,浙江省,深圳,DEV00000221,196.234.153.184,MAG,,9.68,27,,否,,903354,中国银行,收单行A,TERM405790,0,unknown
T000020242616,6222027418301077,陶军凯,394645198603948367,13548462870,2024-06-25 20:31:53,484.55,CNY,M322423,中国石化,5814,消费,POS,中国,北京市,南京,DEV00000005,93.125.170.215,CONTACTLESS,,,17,,否,,866671,农业银行,收单行B,TERM707257,0,unknown
T000020242170,6222021855256552,许建杰,630809196301928663,13744451413,2024-07-18 20:38:35,1642.35,CNY,M322423,天猫超市,5541,消费,MOBILE,中国,山东省,上海,DEV00000188,49.112.205.209,MAG,12.0,,18,,否,,219962,中信银行,收单行B,TERM311807,0,unknown
T000020241195,6222028033702319,韩建杰,174174197303018973,17429526663,2024-06-07 16:46:23,217.76,CNY,M697530,海澜之家,5411,消费,MOBILE,中国,广东省,北京,DEV00000096,228.226.151.211,CHIP,6.0,,15,,否,,440071,中信银行,收单行B,TERM501942,0,unknown
T000020241599,6222025972484792,施建峰,623584197901136325,17502284131,2024-09-06 08:40:42,251.1,CNY,M606983,麦当劳,5311,消费,QR,中国,湖北省,青岛,DEV00000063,135.76.148.195,ECOM,3.0,,29,,否,,387366,农业银行,银联,TERM630479,0,unknown
T000020242026,6222021251837136,韩建辉,220706198603948330,17754571858,2024-09-25 02:49:32,926.35,CNY,M947458,微信支付,5311,消费,MOBILE,中国,河南省,郑州,DEV00000025,22.22.8.249,MANUAL,,,97,"R002,R003",是,确认欺诈,954477,中信银行,银联,TERM406243,1,chargeback
T000020242475,6222024239406957,赵文东,457263196106577689,18815813223,2024-07-13 20:48:43,144.06,CNY,M739979,中国石油,5411,消费,APP,中国,福建省,武汉,DEV00000214,133.13.93.209,CONTACTLESS,3.0,,20,,否,,630097,中信银行,收单行B,TERM582414,0,unknown
T000020243221,6222028995970241,周秀勇,630348199305631420,19103266371,2024-06-12 03:21:19,13.44,CNY,M284692,肯德基,5812,消费,POS,中国,北京市,青岛,DEV00000231,9.64.12.46,ECOM,,,18,,否,,334549,中国银行,收单行B,TERM600204,0,unknown
T000020243346,6222021251837136,蒋霞华,422153199808354212,18796763291,2024-06-02 23:14:35,169.97,CNY,M782054,滴滴出行,5999,转账,MOBILE,中国,浙江省,北京,DEV00000082,113.19.109.173,MAG,,,30,,否,,761131,建设银行,收单行B,TERM499576,0,unknown
T000020242472,6222025278201677,金建浩,605302198709883159,18176577026,2024-10-20 02:39:36,66.14,CNY,M189771,星巴克,5812,转账,APP,中国,北京市,南京,DEV00000018,73.88.16.64,CHIP,,,0,,否,,869509,交通银行,收单行B,TERM689132,0,unknown
T000020242651,6222022625792787,卫芳东,135076198808293509,13121314769,2024-06-08 04:41:53,456.69,CNY,M381433,携程旅行,5999,消费,MOBILE,中国,广东省,郑州,DEV00000183,101.108.42.131,MANUAL,,,15,,否,,333633,建设银行,收单行C,TERM353533,0,unknown
T000020242995,6222021945826486,郑霞峰,470620198405863306,17258653063,2024-07-03 11:20:00,391.42,CNY,M725113,海澜之家,5211,转账,APP,中国,福建省,成都,DEV00000264,94.66.32.233,MAG,,16.33,4,,否,,625441,建设银行,收单行C,TERM123210,0,unknown
T000020241099,6222028763140509,秦洋东,257758199810786476,19730968145,2024-10-20 05:16:00,77.07,CNY,M110644,天猫超市,4111,消费,APP,中国,上海市,上海,DEV00000370,188.187.136.235,MAG,,,13,,否,,814096,招商银行,收单行C,TERM609719,0,unknown
T000020240966,6222026237376063,何秀林,178295198611619753,13764201903,2024-09-21 00:55:17,80.63,CNY,M869440,中国石油,5999,消费,ECOM,中国,浙江省,深圳,DEV00000020,37.53.119.2,MANUAL,,1.56,30,,否,,694495,建设银行,收单行B,TERM899199,0,unknown
T000020241570,6222029963334018,吕霞林,315672197201716364,19172285257,2024-08-05 20:06:50,120.51,EUR,M641722,美团外卖,4511,消费,MOBILE,中国,四川省,郑州,DEV00000212,54.181.56.236,CHIP,,,11,,否,,423614,交通银行,收单行A,TERM805192,0,unknown
T000020243032,6222028507497883,何燕杰,616464198209518639,17867684932,2024-06-09 13:38:45,113.54,CNY,M497399,微信支付,5541,消费,POS,中国,福建省,成都,DEV00000207,247.106.80.233,MAG,6.0,,8,,否,,335396,农业银行,收单行C,TERM515749,0,unknown
T000020241016,6222022627677155,华秀国,396926199412207828,13638751928,2024-10-27 09:15:10,119.54,CNY,M587282,微信支付,4511,消费,POS,中国,江苏省,杭州,DEV00000340,14.254.109.137,ECOM,,1.4,0,,否,,507923,交通银行,收单行B,TERM671540,0,unknown
T000020243211,6222022125089309,朱丽辉,246156199312218626,17513436721,2024-10-27 16:07:44,373.13,CNY,M587282,沃尔玛,4511,消费,POS,中国,广东省,广州,DEV00000008,232.160.200.155,MAG,,17.7,16,,否,,901133,中国银行,收单行C,TERM240089,0,unknown
T000020242892,6222021519709079,吕飞浩,305103196905374834,13463335552,2024-07-24 05:21:15,986.32,CNY,M993085,拼多多,5411,消费,QR,中国,浙江省,郑州,DEV00000183,179.47.171.11,MANUAL,12.0,,10,,否,,925063,农业银行,收单行B,TERM632795,0,unknown
T000020243567,6222024332894265,赵勇国,129818198604842493,15848036184,2024-08-23 13:39:22,446.53,CNY,M587282,天猫超市,4511,消费,POS,中国,江苏省,深圳,DEV00000312,213.212.200.42,MAG,12.0,5.18,21,,否,,414621,中信银行,收单行A,TERM224329,0,unknown
T000020242241,6222023196545325,蒋静勇,221781197402953435,17413859193,2024-10-15 07:37:05,92.38,CNY,M389688,京东商城,4511,消费,POS,中国,山东省,北京,DEV00000298,128.98.131.211,CHIP,,,19,,否,,940231,工商银行,收单行C,TERM391818,0,unknown
T000020241513,6222025278201677,秦建东,563127199910581466,13127005199,2024-10-01 03:31:12,1847.43,CNY,M894993,去哪儿,4111,消费,POS,中国,浙江省,广州,DEV00000116,76.154.254.94,ECOM,3.0,,7,,否,,851767,浦发银行,收单行A,TERM869300,0,unknown
T000020242919,6222026698759353,杨军东,298955199303982980,13248271293,2024-06-13 18:11:05,43.98,CNY,M936587,中国石化,5814,预授权,QR,中国,河南省,北京,DEV00000101,69.156.62.118,CHIP,,1.9,29,,否,,447222,中信银行,收单行A,TERM560489,0,unknown
T000020243534,6222024645120421,施国泽,404351196205507357,13294717704,2024-07-24 02:57:05,157.99,CNY,M353080,天猫超市,5812,消费,APP,中国,四川省,武汉,DEV00000045,152.224.16.35,CONTACTLESS,12.0,,15,,否,,328012,浦发银行,收单行C,TERM147795,0,unknown
T000020241460,6222023694860228,严英博,423322198211466428,19530935413,2024-10-18 06:46:20,308.5,CNY,M745830,中国石化,5311,消费,APP,中国,上海市,广州,DEV00000167,182.151.40.134,CHIP,,,12,,否,,813725,农业银行,收单行C,TERM246286,0,unknown
T000020243268,6222024163119785,李文东,275674197712212276,15718132080,2024-06-27 21:01:01,129.95,CNY,M992288,饿了么,4511,消费,MOBILE,中国,江苏省,上海,DEV00000342,67.95.246.33,MANUAL,,4.53,22,,否,,224324,招商银行,收单行A,TERM268573,0,unknown
T000020241999,6222022047905204,魏文飞,463485196403047128,19788443036,2024-06-02 11:42:27,64.9,CNY,M355709,沃尔玛,5814,消费,MOBILE,中国,福建省,南京,DEV00000170,106.233.1.80,MAG,,,12,,否,,740004,中信银行,收单行C,TERM148639,0,unknown
T000020241283,6222028868054898,金平杰,531412197308496964,19418089247,2024-10-24 21:46:05,126.74,CNY,M682144,携程旅行,5691,消费,QR,中国,四川省,成都,DEV00000327,186.44.233.40,MANUAL,,,13,,否,,479191,浦发银行,收单行C,TERM127147,0,unknown
T000020241198,6222024163119785,华英兵,138962197511805254,15294269615,2024-09-30 18:12:41,352.8,CNY,M993085,星巴克,5814,消费,QR,中国,浙江省,南京,DEV00000234,187.105.92.16,MAG,,,5,,否,,605566,建设银行,收单行A,TERM898571,0,unknown
T000020241366,6222023479708607,吕桂峰,266499199704427022,19812481064,2024-09-09 17:57:54,144.1,CNY,M300337,携程旅行,5211,消费,ECOM,中国,福建省,南京,DEV00000085,184.0.56.135,MAG,,,25,,否,,143761,浦发银行,收单行C,TERM547840,0,unknown
T000020243536,6222025607762160,张杰华,541722198811728226,15701828131,2024-10-08 09:40:24,306.59,CNY,M357420,拼多多,5411,消费,POS,中国,四川省,青岛,DEV00000325,113.102.156.38,ECOM,,,7,,否,,904490,招商银行,收单行A,TERM875142,0,unknown
T000020240724,6222021251837136,李鹏凯,385311196509179221,18930888412,2024-10-08 03:16:47,109.34,CNY,M947458,饿了么,5691,消费,QR,中国,北京市,成都,DEV00000287,51.249.202.167,ECOM,,,18,,否,,871403,中国银行,收单行B,TERM175124,0,unknown
T000020241624,6222021983297492,张勇国,657257197702531993,17129494245,2024-10-25 10:52:53,934.98,CNY,M886931,中国石油,5411,消费,POS,中国,山东省,广州,DEV00000271,67.163.83.141,CONTACTLESS,,,0,,否,,165310,中国银行,银联,TERM628700,0,unknown
T000020242641,6222026924716023,孙秀辉,580965197708067048,18792414641,2024-07-18 17:46:08,648.11,CNY,M647091,滴滴出行,4511,消费,APP,中国,河南省,青岛,DEV00000156,5.43.66.128,CONTACTLESS,24.0,,12,,否,,387385,农业银行,银联,TERM562117,0,unknown
T000020242242,6222021958682846,吴超博,355265199906771136,18991908465,2024-09-07 04:43:45,352.99,CNY,M587282,京东商城,5691,消费,QR,中国,湖北省,杭州,DEV00000273,218.128.177.171,ECOM,,,6,,否,,156803,农业银行,收单行B,TERM269466,0,unknown
