txn_id,card_no,cardholder_name,id_card,phone,txn_time,txn_amount,currency,merchant_id,merchant_name,mcc,txn_type,channel,country,province,city,device_id,ip,pos_entry_mode,installment,cashback,risk_score,rule_hit,manual_review,manual_result,auth_code,issuer_bank,acquirer_bank,terminal_id,fraud_label,label_source
T000020242392,622202******0342,冯*浩,2492**********6594,171****4850,2024-07-01 18:00:00,34.07,CNY,M866536,麦当劳,5814,消费,ECOM,中国,四川省,广州,0bd5311140212c9b,d4546332f318f220,ECOM,24.0,,25,,否,,646384,中信银行,银联,TERM412869,0,unknown
T000020242378,622202******2150,尤*峰,6366**********5564,179****6848,2024-07-01 20:00:00,29.72,CNY,M440802,中国石化,5311,消费,QR,中国,浙江省,郑州,54c86270641ba2b9,10650fec62df90f4,CHIP,,,4,,否,,668840,浦发银行,银联,TERM478110,0,unknown
T000020243220,622202******0441,郑*林,5268**********7772,177****5308,2024-07-01 22:00:00,759.56,CNY,M855053,支付宝,5211,消费,POS,中国,福建省,武汉,343a8c3c3c05fa84,94dbb696a3870d1c,MANUAL,3.0,,9,,否,,438016,招商银行,收单行C,TERM748891,0,unknown
T000020243175,622202******0418,尤*辉,5382**********6492,182****1970,2024-07-01 23:00:00,475.08,CNY,M664315,饿了么,5814,消费,ECOM,中国,广东省,青岛,4f470f4fe700a864,208dbd164ac1dd1c,MAG,,,21,,否,,838427,交通银行,收单行B,TERM990579,0,unknown
T000020241271,622202******2302,曹*龙,3258**********3109,152****5427,2024-07-02 00:00:00,99.24,CNY,M260422,天猫超市,5999,消费,QR,中国,湖北省,成都,1f5b1a5010ec4773,a7c57ba8e11953c2,MAG,,,27,,否,,786833,工商银行,收单行A,TERM795473,0,unknown
T000020241679,622202******6735,曹*杰,6204**********5813,177****7687,2024-07-02 01:00:00,411.6,CNY,M800646,星巴克,5411,消费,POS,中国,江苏省,北京,8ac25b4be022b64e,b3e3afc5e67af2e9,CHIP,3.0,,16,,否,,933542,中信银行,收单行C,TERM208566,0,unknown
T000020242008,622202******4471,尤*民,3983**********1716,136****4895,2024-07-02 02:00:00,296.07,CNY,M739979,滴滴出行,5812,预授权,MOBILE,中国,上海市,北京,2683f612ab81802d,009a35626ac06612,CONTACTLESS,,,16,,否,,162158,交通银行,银联,TERM701854,0,unknown
T000020243492,622202******5764,周*亮,1428**********8579,136****3782,2024-07-02 04:00:00,128.69,CNY,M697530,京东商城,5541,消费,ECOM,中国,湖北省,南京,e658650a466b8987,0b1284a1f3b916a3,CHIP,3.0,,20,,否,,585425,招商银行,银联,TERM136461,0,unknown
T000020241129,622202******7198,卫*俊,5183**********8542,178****6837,2024-07-02 05:00:00,53.08,CNY,M992288,海澜之家,5211,消费,POS,中国,山东省,成都,75563a9002c5dada,c28010a950efac7c,MAG,12.0,,25,,否,,832203,招商银行,收单行B,TERM220888,0,unknown
T000020242707,622202******7118,吕*东,4507**********9491,134****6260,2024-07-02 06:00:00,307.02,CNY,M572700,携程旅行,4111,预授权,QR,中国,湖北省,上海,2f34c6e8e284d0b0,005e25cef0cd2d2e,MAG,,8.05,4,,否,,652124,交通银行,收单行C,TERM384947,0,unknown
T000020241976,622202******5918,钱*晨,1423**********2022,171****4530,2024-07-02 07:00:00,247.91,CNY,M260422,滴滴出行,5311,消费,APP,中国,山东省,深圳,1afa810f41da5e32,65988bfc91437258,CONTACTLESS,3.0,,21,,否,,233194,农业银行,银联,TERM476850,0,unknown
T000020240694,622202******3977,尤*凯,5163**********1881,138****9546,2024-07-02 08:00:00,763.16,CNY,M587455,沃尔玛,5691,消费,MOBILE,中国,河南省,北京,0c8417fc4990b1db,bc3564e19cdeaa20,MAG,,26.05,25,,否,,296059,农业银行,收单行A,TERM495521,0,unknown
T000020242318,622202******1077,郑*杰,5452**********2667,155****5565,2024-07-02 09:00:00,1203.63,CNY,M739979,携程旅行,5814,消费,ECOM,中国,上海市,深圳,19beeefc8ddce081,571419ea09aa29e3,CHIP,,14.3,21,,否,,121931,交通银行,收单行A,TERM698595,0,unknown
T000020242562,622202******1677,金*华,5644**********8614,136****2220,2024-07-02 13:00:00,99.63,CNY,M556732,海澜之家,5411,消费,MOBILE,中国,湖北省,北京,d601c58add57bb56,1f18bbe049be9c4c,MAG,,3.83,3,,否,,271297,浦发银行,银联,TERM310194,0,unknown
T000020241695,622202******2554,孔*博,6533**********1623,152****2979,2024-07-02 15:00:00,372.53,CNY,M721254,拼多多,5812,消费,ECOM,中国,北京市,广州,eed4253c98a910bd,bbe150c4e2aa77c2,CHIP,6.0,,10,,否,,178733,农业银行,收单行C,TERM551060,0,unknown
T000020242787,622202******9309,周*浩,4312**********8378,179****8457,2024-07-02 17:00:00,246.46,CNY,M936587,微信支付,5311,消费,MOBILE,中国,上海市,郑州,2779c9f0162ac7dc,72cf62039effa922,CONTACTLESS,,,11,,否,,897049,工商银行,收单行B,TERM840205,0,unknown
T000020241796,622202******4930,魏*华,3374**********2020,193****0585,2024-07-02 19:00:00,309.91,EUR,M392477,京东商城,4511,消费,POS,中国,四川省,青岛,00b295b0dcd076bd,8ad2da73806ef8d4,ECOM,24.0,,19,,否,,146688,招商银行,收单行B,TERM301743,0,unknown
T000020242312,622202******0024,华*鹏,4280**********7418,193****6367,2024-07-02 20:00:00,887.89,CNY,M110644,微信支付,5999,消费,QR,中国,广东省,上海,3a30c525c4093dac,502418e9384ad1b2,MANUAL,,,25,,否,,458952,浦发银行,银联,TERM706197,0,unknown
T000020243406,622202******8167,钱*健,3622**********5164,153****9971,2024-07-02 21:00:00,260.27,CNY,M936587,华润万家,5999,消费,APP,中国,四川省,广州,ad95f7e9774c77f1,bd76aa68175ab9fa,MAG,,11.34,14,,否,,658904,建设银行,银联,TERM287800,0,unknown
T000020243239,622202******7463,钱*杰,1382**********2516,199****7964,2024-07-03 00:00:00,1208.67,CNY,M782054,海澜之家,5311,消费,POS,中国,四川省,郑州,edb07cf6ac0d3921,0cbb720dd44ac283,CHIP,,,86,"R002,R003",是,确认欺诈,272307,农业银行,收单行B,TERM252199,1,manual
T000020241251,622202******3008,陶*华,2607**********9671,186****9051,2024-07-03 01:00:00,99.51,CNY,M971084,京东商城,5211,消费,QR,中国,上海市,成都,93e2d1c2a435882e,e6cdca63d34566e7,CHIP,3.0,,19,,否,,357058,浦发银行,收单行B,TERM147796,0,unknown
T000020241166,622202******9823,沈*国,4699**********9129,155****1250,2024-07-03 02:00:00,3256.07,CNY,M971084,饿了么,5691,消费,QR,中国,上海市,广州,f1c1107328a47b8a,89edab86de8f0097,MAG,,100.72,54,,否,,838527,工商银行,收单行C,TERM671004,0,unknown
T000020243279,622202******7119,孔*超,5903**********1293,153****2011,2024-07-03 04:00:00,131.1,CNY,M721254,天猫超市,5541,预授权,ECOM,中国,浙江省,广州,356bdd2e25c85245,e56875a6fc70cd42,MANUAL,6.0,,26,,否,,180674,中信银行,收单行B,TERM963103,0,unknown
T000020242089,622202******0541,周*国,6239**********7222,181****9156,2024-07-03 05:00:00,335.01,CNY,M618317,麦当劳,5211,消费,ECOM,中国,广东省,南京,1afa810f41da5e32,76a1b7f51279211b,CHIP,12.0,,5,,否,,436477,浦发银行,收单行A,TERM118019,0,unknown
T000020241165,622202******2688,魏*晨,4438**********7464,139****9698,2024-07-03 06:00:00,656.0,CNY,M894993,美团外卖,4511,消费,ECOM,中国,湖北省,郑州,7ed103a335ddbdba,99c9eef34bd35d5d,ECOM,,,24,,否,,597350,招商银行,收单行B,TERM777713,0,unknown
T000020241368,622202******1223,姜*飞,4609**********7656,179****4794,2024-07-03 07:00:00,161.8,CNY,M370902,中国石化,5311,消费,APP,中国,上海市,杭州,98a247ca9e688782,f93bd9083f20f526,ECOM,,5.85,19,,否,,948239,工商银行,收单行B,TERM468010,0,unknown
T000020243530,622202******7824,何*勇,6381**********6002,177****1463,2024-07-03 09:00:00,400.25,CNY,M389688,海澜之家,4511,消费,QR,中国,湖北省,深圳,53d00d5efa7cb6de,76c63499344d3027,CHIP,,,0,,否,,380124,中国银行,收单行B,TERM735233,0,unknown
T000020243274,622202******1072,沈*勇,4036**********9459,158****8943,2024-07-03 10:00:00,5134.04,CNY,M745830,支付宝,5541,消费,POS,中国,河南省,南京,20c22e9c4a8b70fe,5428f337699b1a26,MAG,3.0,,20,,否,,588427,建设银行,收单行B,TERM427616,0,unknown
T000020242208,622202******9567,李*华,2837**********4589,131****3086,2024-07-03 11:00:00,239.54,CNY,M526170,滴滴出行,4111,取现,MOBILE,中国,湖北省,武汉,29b78d984c69ca23,477263f5e24073b1,CONTACTLESS,3.0,,16,,否,,119138,中国银行,收单行B,TERM157433,0,unknown
T000020241626,622202******6057,卫*平,5307**********2083,187****6836,2024-07-03 12:00:00,263.98,CNY,M647091,支付宝,5691,消费,ECOM,中国,广东省,上海,081638db1fd9a3b3,523e7775bd39de38,MANUAL,,,0,,否,,951440,中信银行,银联,TERM634999,0,unknown
T000020240601,622202******4471,陶*泽,4067**********5853,154****3096,2024-07-03 14:00:00,45.27,CNY,M456871,京东商城,5211,消费,MOBILE,中国,山东省,杭州,57aafcb5cf61382e,4a54e8d39d863b82,CONTACTLESS,,1.97,6,,否,,614723,建设银行,收单行A,TERM701949,0,unknown
T000020241550,622202******4041,陈*俊,1212**********2007,139****3390,2024-07-03 16:00:00,522.03,CNY,M456871,沃尔玛,5814,消费,APP,中国,北京市,北京,1b46b67c2f1a5c41,ac2b866dd6cbe37b,ECOM,3.0,16.76,20,,否,,987986,交通银行,银联,TERM654891,0,unknown
T000020240703,622202******9816,褚*东,6517**********5644,133****5413,2024-07-03 18:00:00,37.22,CNY,M440802,优衣库,5691,消费,POS,中国,广东省,成都,a488955c42b20521,ad555dbdbbe0b703,ECOM,6.0,1.23,1,,否,,377370,农业银行,收单行C,TERM575497,0,unknown
T000020241079,622202******5764,张*华,2909**********5251,191****5089,2024-07-03 20:00:00,290.64,CNY,M130094,中国石油,5691,消费,MOBILE,中国,湖北省,杭州,2c2894895a1b2e42,cbcd28f5afcaab7e,ECOM,,,16,,否,,195948,建设银行,收单行B,TERM635715,0,unknown
T000020241887,622202******7492,吕*林,2469**********7444,183****1083,2024-07-03 22:00:00,156.28,CNY,M618317,支付宝,5812,消费,APP,中国,福建省,北京,75563a9002c5dada,b716b584b1d64e86,MANUAL,,,5,,否,,991059,农业银行,收单行C,TERM520411,0,unknown
T000020240745,622202******8227,许*飞,1744**********3770,191****6425,2024-07-03 23:00:00,3.96,CNY,M682789,微信支付,4511,消费,QR,中国,北京市,武汉,04767d7febebab92,363bb8164e78756d,ECOM,,,1,,否,,364294,农业银行,收单行C,TERM388586,0,unknown
T000020241156,622202******8483,华*凯,5024**********1632,182****7266,2024-07-04 00:00:00,300.39,CNY,M284692,饿了么,5812,消费,MOBILE,中国,浙江省,杭州,dca420814ad58553,223da7720921949b,MANUAL,,,30,,否,,905430,农业银行,收单行B,TERM996646,0,unknown
T000020243393,622202******2825,孙*杰,6444**********6035,173****0600,2024-07-04 01:00:00,36.97,CNY,M383201,京东商城,5814,消费,ECOM,中国,广东省,上海,cfedeae345843c9a,2842d03f4cb33961,ECOM,6.0,1.53,1,,否,,425124,建设银行,收单行B,TERM635270,0,unknown
T000020240615,622202******5158,韩*博,5855**********2557,175****4365,2024-07-04 02:00:00,938.92,CNY,M381433,支付宝,5999,消费,APP,中国,山东省,青岛,19beeefc8ddce081,a0794c9ed326d8c6,CHIP,,34.68,14,,否,,951201,农业银行,收单行A,TERM714953,0,unknown
T000020241301,622202******6797,褚*海,5351**********4388,181****0610,2024-07-04 05:00:00,2244.25,HKD,M300337,支付宝,4511,消费,ECOM,中国,江苏省,青岛,7bbd4f34468c1ef3,8accab6ba63820b6,ECOM,24.0,,16,,否,,393529,工商银行,收单行A,TERM296919,0,unknown
T000020241508,622202******2475,蒋*阳,3954**********1272,177****5233,2024-07-04 06:00:00,50.31,CNY,M835244,沃尔玛,5541,消费,MOBILE,中国,河南省,郑州,7289a52506a70f47,d2e6296ddd713c1e,MAG,3.0,,2,,否,,106950,建设银行,收单行B,TERM706760,0,unknown
T000020242859,622202******0851,李*勇,3431**********9319,177****0163,2024-07-04 07:00:00,66.45,CNY,M381433,海澜之家,5814,消费,POS,中国,福建省,武汉,efcfd2158be5555e,0250df4cd95faea1,ECOM,,0.51,15,,否,,225099,中国银行,收单行A,TERM258386,0,unknown
T000020241747,622202******2319,吴*东,1410**********8702,195****2731,2024-07-04 09:00:00,467.06,CNY,M260422,麦当劳,4111,消费,ECOM,中国,湖北省,上海,08884a9e041d6f48,1989620b2c9da7af,CONTACTLESS,,9.31,21,,否,,160031,中信银行,收单行B,TERM993177,0,unknown
T000020243477,622202******1408,尤*东,2844**********5202,186****0952,2024-07-04 10:00:00,104.82,CNY,M894993,京东商城,5812,消费,APP,中国,浙江省,南京,5810704878e44aaf,81bf8eb7c876b55c,MANUAL,,,24,,否,,582053,农业银行,银联,TERM543661,0,unknown
T000020242007,622202******4930,姜*阳,1819**********3829,139****2386,2024-07-04 12:00:00,56.09,CNY,M965845,饿了么,5814,消费,POS,中国,广东省,杭州,ef69bbb13e2b28e0,9ef14026d33eeaf9,MAG,6.0,1.38,7,,否,,914017,建设银行,银联,TERM367817,0,unknown
T000020240804,622202******4265,赵*俊,4984**********1153,158****5277,2024-07-04 13:00:00,48.6,CNY,M110644,支付宝,5999,取现,POS,中国,上海市,青岛,fed03ea837dc2281,b9045222d52d2e4a,MANUAL,12.0,1.2,5,,否,,838247,中国银行,收单行A,TERM305611,0,unknown
T000020240789,622202******8503,陶*亮,3635**********4127,134****8101,2024-07-04 14:00:00,1715.85,CNY,M855053,饿了么,5691,消费,MOBILE,中国,福建省,武汉,b9e7365637c3dd1a,0bcfe2edf330f47b,MAG,3.0,,81,"R002,R003",是,确认欺诈,608608,中信银行,收单行A,TERM571351,1,manual
T000020243255,622202******3705,钱*浩,1960**********4471,131****8448,2024-07-04 15:00:00,640.85,CNY,M947458,肯德基,5812,消费,POS,中国,北京市,杭州,3c9d9f4855b4da2b,691fd878f57a6a39,MAG,,,25,,否,,878599,中国银行,银联,TERM163680,0,unknown
T000020242063,622202******9816,杨*勇,6243**********3180,137****7124,2024-07-04 16:00:00,476.24,CNY,M618317,京东商城,5311,转账,POS,中国,湖北省,青岛,2bdf20634336c4bc,bae3730cf410a299,MAG,12.0,,59,,否,,285083,交通银行,收单行A,TERM667471,0,unknown
T000020240652,622202******9349,杨*海,3150**********3219,171****6407,2024-07-04 17:00:00,193.97,CNY,M664315,中国石油,4511,消费,MOBILE,中国,广东省,杭州,2bdad827f5d6e265,ab58317a468ab862,MANUAL,6.0,,8,,否,,723266,农业银行,收单行C,TERM436241,0,unknown
T000020243587,622202******3844,韩*鹏,4667**********6526,189****6564,2024-07-04 18:00:00,489.14,CNY,M664315,微信支付,5411,消费,APP,中国,浙江省,杭州,21a1476407e46720,a89a3fa356422149,CONTACTLESS,,,30,,否,,543645,交通银行,收单行C,TERM698767,0,unknown
T000020242139,622202******5046,何*泽,2326**********5376,159****6045,2024-07-04 21:00:00,462.39,CNY,M618317,滴滴出行,5999,预授权,APP,中国,山东省,深圳,9b1ed13f3da96428,4f6ba5074e31321b,CHIP,,,26,,否,,226592,中信银行,收单行A,TERM819818,0,unknown
T000020241128,622202******0307,姜*东,1731**********3246,133****3413,2024-07-04 23:00:00,746.75,CNY,M869440,携程旅行,5411,消费,MOBILE,中国,上海市,郑州,34d3ea74f95a4eb1,9456221db0ef2664,CHIP,,7.53,17,,否,,355486,浦发银行,银联,TERM585236,0,unknown
T000020240740,622202******9457,冯*林,5353**********6339,197****3144,2024-07-05 00:00:00,184.02,CNY,M110644,微信支付,5211,消费,QR,中国,四川省,武汉,8863940fb76f817c,0256b920faebcdde,MAG,,,18,,否,,502460,建设银行,收单行C,TERM318353,0,unknown
T000020242468,622202******4898,冯*华,4511**********3433,172****5986,2024-07-05 02:00:00,225.55,CNY,M647091,天猫超市,5812,消费,ECOM,中国,山东省,武汉,ce4eae9cf15f77c3,47814531b210b28a,MAG,12.0,,3,,否,,650421,工商银行,收单行A,TERM760241,0,unknown
T000020241382,622202******8825,孙*华,5522**********8135,136****9043,2024-07-05 04:00:00,206.51,CNY,M612311,肯德基,5311,消费,ECOM,中国,上海市,上海,6445e75cb11b6326,e331c67478b803d6,MANUAL,,,15,,否,,168870,浦发银行,收单行B,TERM198366,0,unknown
T000020242624,622202******4792,姜*国,2197**********9659,193****7361,2024-07-05 06:00:00,137.94,CNY,M300337,滴滴出行,5311,消费,MOBILE,中国,福建省,杭州,3d7789ce1d25ea99,dd93073f1335fb93,CHIP,,0.78,18,,否,,818397,中信银行,银联,TERM790291,0,unknown
T000020240656,622202******8503,周*林,3060**********4228,182****8216,2024-07-05 07:00:00,333.81,CNY,M322423,优衣库,5211,消费,QR,中国,广东省,深圳,9471e604fce6a180,6c3c5a6add1633a6,CHIP,,,25,,否,,747351,农业银行,收单行C,TERM744333,0,unknown
T000020241418,622202******3073,金*海,3508**********4747,189****7649,2024-07-05 08:00:00,69.1,CNY,M290672,沃尔玛,4111,消费,QR,中国,江苏省,北京,f064761fbd509ced,633d2c25d2c44142,CHIP,6.0,0.58,16,,否,,895950,中信银行,收单行C,TERM345097,0,unknown
T000020243292,622202******5677,沈*超,4163**********4972,133****8864,2024-07-05 09:00:00,630.95,CNY,M526170,华润万家,4111,消费,MOBILE,中国,北京市,武汉,c2530df22e5e2620,8b97621c7a08fc5a,MANUAL,,13.1,23,,否,,136014,招商银行,收单行A,TERM305622,0,unknown
T000020242694,622202******8464,郑*林,6237**********1334,178****9501,2024-07-05 12:00:00,323.91,CNY,M587282,屈臣氏,5691,消费,APP,中国,江苏省,深圳,a22e587bcbb1b9cb,dbc1b9c92d2103c8,MAG,,,2,,否,,863585,工商银行,收单行B,TERM148751,0,unknown
T000020243077,622202******2688,朱*海,5967**********8304,136****3044,2024-07-05 13:00:00,15.19,CNY,M381433,携程旅行,5211,消费,ECOM,中国,四川省,广州,2779c9f0162ac7dc,8a77c2f1fd3c729e,CHIP,12.0,,24,,否,,265527,建设银行,收单行C,TERM382617,0,unknown
T000020241222,622202******2273,钱*民,6514**********4012,187****2474,2024-07-05 15:00:00,134.39,CNY,M697530,拼多多,5311,消费,ECOM,中国,广东省,成都,54d8ee5bd3f8853c,d3b09de5c0ff684c,ECOM,6.0,,0,,否,,215530,农业银行,银联,TERM525873,0,unknown
T000020242344,622202******3732,孙*浩,4627**********4146,182****9305,2024-07-05 16:00:00,166.68,CNY,M355709,去哪儿,5812,消费,MOBILE,中国,湖北省,广州,6253da735f8e6e99,a5ca9203bcb1c8c2,MAG,,,23,,否,,682289,建设银行,收单行A,TERM815082,0,unknown
T000020242433,622202******3732,尤*超,3362**********7794,132****9650,2024-07-05 17:00:00,73.58,CNY,M290672,优衣库,5211,消费,MOBILE,中国,广东省,青岛,0add34e380975b10,dd2b28d4fc2b885c,MAG,,,20,,否,,138319,中国银行,收单行C,TERM674237,0,unknown
T000020243338,622202******3333,冯*浩,5789**********1469,137****1690,2024-07-05 19:00:00,73.24,CNY,M572700,美团外卖,5311,消费,QR,中国,上海市,北京,1c12aaf9683ff860,e7945914b84dd0c9,MAG,,,3,,否,,108321,浦发银行,银联,TERM942355,0,unknown
T000020243170,622202******6976,金*浩,2288**********9703,193****9575,2024-07-05 20:00:00,162.39,CNY,M647091,肯德基,5541,消费,ECOM,中国,河南省,上海,34d3ea74f95a4eb1,988058b36f022535,CHIP,,0.05,2,R002,否,,656952,交通银行,银联,TERM334702,2,rule
T000020241086,622202******1692,卫*鹏,5046**********8125,186****0259,2024-07-05 22:00:00,529.66,CNY,M866536,中国石油,5311,消费,APP,中国,四川省,南京,083dc8ae4e0f1d0b,3a392f71e7bda91a,MANUAL,6.0,,8,,否,,564619,交通银行,收单行A,TERM698957,0,unknown
T000020243179,622202******3247,尤*浩,3023**********7159,178****2590,2024-07-06 00:00:00,93.88,CNY,M370902,华润万家,5814,消费,QR,中国,广东省,上海,df9bdd779a39bc06,acf9b88a81f47bfb,CONTACTLESS,6.0,3.71,24,,否,,474644,交通银行,银联,TERM507769,0,unknown
T000020241133,622202******7136,秦*飞,1280**********3393,151****4978,2024-07-06 03:00:00,3930.7,CNY,M437960,海澜之家,5311,消费,MOBILE,中国,江苏省,上海,a6294fb9d5b14bf7,865cd0d395a254e0,ECOM,,,93,"R002,R003",是,确认欺诈,907966,招商银行,收单行A,TERM361281,1,manual
T000020240858,622202******9349,郑*辉,1215**********4305,133****7908,2024-07-06 04:00:00,68.19,CNY,M664315,华润万家,4511,消费,QR,中国,北京市,南京,1643b70441186dcd,c758a2626f834cc7,CONTACTLESS,,,5,,否,,473973,招商银行,银联,TERM624514,0,unknown
T000020242414,622202******4931,卫*飞,5874**********3030,196****4043,2024-07-06 06:00:00,166.17,CNY,M389688,拼多多,5814,消费,MOBILE,中国,浙江省,南京,fcfc16ca721731c5,ca920f3e84e49fda,CHIP,,,14,,否,,447658,交通银行,收单行C,TERM936422,0,unknown
T000020241168,622202******1943,沈*勇,4241**********1702,172****6139,2024-07-06 07:00:00,202.9,CNY,M357420,屈臣氏,5211,消费,ECOM,中国,浙江省,杭州,b1037b7edd2d0920,9ec03408db727628,CONTACTLESS,,,68,,否,,542730,农业银行,收单行A,TERM376087,0,unknown
T000020243588,622202******9816,沈*林,2246**********5788,177****6516,2024-07-06 09:00:00,1476.25,CNY,M284692,携程旅行,5541,消费,APP,中国,北京市,成都,223736f5ccdce0af,a209f65140c1202b,CHIP,,,28,,否,,488297,中国银行,收单行C,TERM223371,0,unknown
T000020242897,622202******6617,王*林,1985**********8609,173****7680,2024-07-06 10:00:00,46.13,CNY,M392477,拼多多,5999,消费,POS,中国,广东省,青岛,5fb48c1825c7641b,b5dd8e16a6576bc0,CHIP,6.0,1.9,4,,否,,123501,农业银行,银联,TERM974422,0,unknown
T000020241107,622202******2273,沈*平,6410**********2055,136****5263,2024-07-06 12:00:00,619.66,CNY,M284692,沃尔玛,5812,预授权,MOBILE,中国,北京市,成都,49cd58ee9ecca77e,2c2fa16f8e7caf57,ECOM,,,28,R002,否,,355465,交通银行,收单行C,TERM253624,2,rule
T000020241750,622202******0228,孔*林,3484**********2744,177****0703,2024-07-06 13:00:00,230.6,CNY,M389688,支付宝,4111,消费,APP,中国,北京市,武汉,35db2a3b29e953e1,d0220df0935b227f,CONTACTLESS,3.0,,14,,否,,786179,中信银行,收单行B,TERM553004,0,unknown
T000020241134,622202******9079,严*博,6055**********3058,133****8848,2024-07-06 15:00:00,229.96,CNY,M782054,微信支付,4111,消费,QR,中国,北京市,郑州,ccfa38a9b635fb06,8c5ae9537d158369,CHIP,,,9,,否,,694095,工商银行,收单行A,TERM248305,0,unknown
T000020241998,622202******1081,许*国,4230**********4408,185****5302,2024-07-06 16:00:00,509.83,CNY,M618317,肯德基,5211,预授权,MOBILE,中国,广东省,郑州,a3d9f2e20960d551,1ecde901bece7145,MANUAL,12.0,,18,,否,,471084,浦发银行,收单行C,TERM621886,0,unknown
T000020242626,622202******2431,秦*亮,2808**********2639,199****8471,2024-07-06 18:00:00,386.55,CNY,M886931,中国石油,4111,消费,ECOM,中国,江苏省,南京,c5a78fd243dde112,f17a71f80270af36,ECOM,,,22,,否,,941604,工商银行,收单行B,TERM950127,0,unknown
T000020241388,622202******3119,姜*博,2319**********9893,176****7956,2024-07-06 19:00:00,2652.28,CNY,M322423,华润万家,4111,消费,POS,中国,山东省,广州,146c7877d541b965,97a8b3f884bcab3d,CHIP,,,29,,否,,505816,工商银行,收单行C,TERM986178,0,unknown
T000020240797,622202******8945,华*峰,6233**********3364,192****8330,2024-07-06 21:00:00,423.63,CNY,M739979,肯德基,5814,消费,POS,中国,浙江省,武汉,79a3d985cc933acf,db73a4f19b05c039,MANUAL,,11.84,20,,否,,224535,浦发银行,收单行A,TERM226737,0,unknown
T000020241658,622202******8472,冯*杰,2566**********4517,196****6621,2024-07-06 22:00:00,31.68,CNY,M260422,拼多多,5814,消费,POS,中国,湖北省,成都,63466980509977f8,114beb42416b531b,MANUAL,,0.26,14,,否,,118299,中国银行,银联,TERM334404,0,unknown
T000020240892,622202******1644,赵*平,1903**********8185,154****5126,2024-07-06 23:00:00,309.84,CNY,M971084,中国石化,4511,转账,QR,中国,浙江省,南京,9724d15f0f664179,b43b71b08351cea5,ECOM,,,25,,否,,788484,建设银行,收单行A,TERM362352,0,unknown
